audio_start_timestamp,audio time,x,y,audio,tagId
1693376117.989,0:00:02,1193.4330547793932,-1102.098326182441,0,RED
1693376117.989,0:00:02,3937.0,-1812.0,0,GREEN
1693376117.989,0:00:02,1868.061748712483,-1392.0783774171737,0,BLUE
1693376117.989,0:00:03,1796.90516615784,-1317.974130791888,0,BLUE
1693376117.989,0:00:03,3937.0,-1812.0,0,GREEN
1693376117.989,0:00:03,1207.048077700885,-1048.942990116435,0,RED
1693376117.989,0:00:04,3937.0,-1812.0,0,GREEN
1693376117.989,0:00:04,1208.9064485043757,-965.659801022716,0,RED
1693376117.989,0:00:04,1737.5147607406132,-1239.9852207324882,0,BLUE
1693376117.989,0:00:05,3937.0,-1812.0,0,GREEN
1693376117.989,0:00:05,1672.8171594626092,-1138.016175239982,0,BLUE
1693376117.989,0:00:05,1201.6037712871728,-848.7304396750374,0,RED
1693376117.989,0:00:06,1182.7358463466128,-696.4393312262314,0,RED
1693376117.989,0:00:06,3937.0,-1812.0,0,GREEN
1693376117.989,0:00:06,1617.0740188697257,-999.6520724850328,0,BLUE
1693376117.989,0:00:07,1132.4680798332083,-250.1184780064453,0,RED
1693376117.989,0:00:07,3937.0,-1812.0,0,GREEN
1693376117.989,0:00:07,1512.760778337344,-584.773957889434,0,BLUE
1693376117.989,0:00:08,3937.0,-1812.0,0,GREEN
1693376117.989,0:00:08,1146.3944632781868,243.07390410790865,0,RED
1693376117.989,0:00:08,1427.4230756382772,273.67312296173446,0,BLUE
1693376117.989,0:00:09,1427.6134481393003,688.9579882553843,0,BLUE
1693376117.989,0:00:09,3937.0,-1812.0,0,GREEN
1693376117.989,0:00:09,1213.6118079383014,374.84161233142254,0,RED
1693376117.989,0:00:10,3937.0,-1812.0,0,GREEN
1693376117.989,0:00:10,1474.898027399323,666.1184187823708,0,BLUE
1693376117.989,0:00:10,1223.6770183759993,334.18633076798915,0,RED
1693376117.989,0:00:11,1245.9967452360927,282.73289734563167,0,RED
1693376117.989,0:00:11,3937.0,-1812.0,1,GREEN
1693376117.989,0:00:11,1529.383286245108,519.3256453102326,0,BLUE
1693376117.989,0:00:12,3937.0,-1812.0,1,GREEN
1693376117.989,0:00:12,1588.939230922232,382.09667807826713,0,BLUE
1693376117.989,0:00:12,1326.9885054825318,233.1494254385532,0,RED
1693376117.989,0:00:13,3937.0,-1812.0,0,GREEN
1693376117.989,0:00:13,1653.9315137750414,312.8109510549532,0,BLUE
1693376117.989,0:00:13,1321.2034867320792,244.4127932322411,0,RED
1693376117.989,0:00:14,3937.0,-1812.0,0,GREEN
1693376117.989,0:00:14,1296.9561386508576,300.523399179617,0,RED
1693376117.989,0:00:14,1674.590906346422,279.27272910238526,0,BLUE
1693376117.989,0:00:15,3937.0,-1812.0,0,GREEN
1693376117.989,0:00:15,1282.4583912697683,320.7261739229233,0,RED
1693376117.989,0:00:15,1640.25861236201,302.810350934526,0,BLUE
1693376117.989,0:00:16,3937.0,-1812.0,0,GREEN
1693376117.989,0:00:16,1253.711583877713,340.8652483668604,0,RED
1693376117.989,0:00:16,1620.268420507769,293.610523046614,0,BLUE
1693376117.989,0:00:17,3937.0,-1812.0,1,GREEN
1693376117.989,0:00:17,1620.0626958638488,257.2194355234708,1,BLUE
1693376117.989,0:00:17,1250.0,384.8117663805877,1,RED
1693376117.989,0:00:18,1595.743938265219,279.5294207909397,1,BLUE
1693376117.989,0:00:18,3937.0,-1812.0,1,GREEN
1693376117.989,0:00:18,1231.6030746478004,368.1784589787756,1,RED
1693376117.989,0:00:19,1148.6708691715708,266.4493473668326,0,RED
1693376117.989,0:00:19,1546.2784399720751,377.03893074299486,0,BLUE
1693376117.989,0:00:19,3937.0,-1812.0,1,GREEN
1693376117.989,0:00:20,3937.0,-1812.0,0,GREEN
1693376117.989,0:00:20,1540.87356349401,471.1034489845973,0,BLUE
1693376117.989,0:00:20,1082.381607895109,202.4160930917797,0,RED
1693376117.989,0:00:21,3937.0,-1812.0,0,GREEN
1693376117.989,0:00:21,1577.0259388329448,453.2132533199948,0,BLUE
1693376117.989,0:00:21,1066.731703558542,252.0731857658323,0,RED
1693376117.989,0:00:22,1030.138608548133,339.1683243185398,0,RED
1693376117.989,0:00:22,1591.4539877704424,422.3619633113272,0,BLUE
1693376117.989,0:00:22,3937.0,-1812.0,0,GREEN
1693376117.989,0:00:23,933.0309421846404,388.6547631482146,0,RED
1693376117.989,0:00:23,1575.8910070096342,437.5531348461324,0,BLUE
1693376117.989,0:00:23,3937.0,-1812.0,0,GREEN
1693376117.989,0:00:24,841.8389211002774,371.577178389043,0,RED
1693376117.989,0:00:24,3937.0,-1812.0,0,GREEN
1693376117.989,0:00:24,1563.131867800771,437.96153730269873,0,BLUE
1693376117.989,0:00:25,1564.0,398.3863595196331,0,BLUE
1693376117.989,0:00:25,3937.0,-1812.0,0,GREEN
1693376117.989,0:00:25,869.8581351874432,351.487888502616,0,RED
1693376117.989,0:00:26,3937.0,-1812.0,1,GREEN
1693376117.989,0:00:26,945.9375095201827,344.562500413921,0,RED
1693376117.989,0:00:26,1560.7428567103516,371.3714283551758,0,BLUE
1693376117.989,0:00:27,3937.0,-1812.0,1,GREEN
1693376117.989,0:00:27,977.2482601251836,322.26217912371493,0,RED
1693376117.989,0:00:27,1542.6279669434796,383.0870743771707,0,BLUE
1693376117.989,0:00:28,3937.0,-1812.0,1,GREEN
1693376117.989,0:00:28,1002.5686306592274,289.1437897802575,1,RED
1693376117.989,0:00:28,1532.194520161393,407.20821975791046,1,BLUE
1693376117.989,0:00:29,1048.3119006951706,283.4823140870941,1,RED
1693376117.989,0:00:29,1515.9873396710427,413.2784819677079,1,BLUE
1693376117.989,0:00:29,3937.0,-1812.0,1,GREEN
1693376117.989,0:00:30,3937.0,-1812.0,1,GREEN
1693376117.989,0:00:30,1013.8986915806296,303.94444535344775,0,RED
1693376117.989,0:00:30,1475.913902485237,418.8410569362428,0,BLUE
1693376117.989,0:00:31,3937.0,-1812.0,1,GREEN
1693376117.989,0:00:31,965.8356532105156,366.8941567519285,0,RED
